head	relation	tail
2858	relation_100	3270
2859	relation_100	3301
2859	relation_100	5046
2859	relation_100	3693
2859	relation_100	5479
2859	relation_100	4232
2859	relation_100	6045
2859	relation_100	3618
2860	relation_100	4487
2860	relation_100	5759
2860	relation_100	3075
2860	relation_100	3083
2860	relation_100	4019
2861	relation_100	3839
2861	relation_100	3086
2861	relation_100	3912
2861	relation_100	5062
2861	relation_100	4467
2861	relation_100	3723
2862	relation_100	3347
2862	relation_100	3438
2862	relation_100	6054
2862	relation_100	4244
2862	relation_100	3273
2862	relation_100	240
2863	relation_100	3912
2863	relation_100	5922
2863	relation_100	3453
2863	relation_100	4909
2863	relation_100	3124
2863	relation_100	246
2864	relation_100	6190
2864	relation_100	4062
2864	relation_100	3163
2864	relation_100	3345
2864	relation_100	6121
2865	relation_100	5759
2865	relation_100	3075
2865	relation_100	3038
2865	relation_100	3526
2865	relation_100	3213
2866	relation_100	3075
2866	relation_100	3330
2866	relation_100	5100
2866	relation_100	3334
2866	relation_100	3335
2867	relation_100	3912
2867	relation_100	5492
2867	relation_100	3093
2867	relation_100	5542
2867	relation_100	218
2867	relation_100	5232
2867	relation_100	4111
2868	relation_100	4487
2868	relation_100	4494
2868	relation_100	4895
2868	relation_100	5537
2868	relation_100	6037
2869	relation_100	4487
2869	relation_100	5458
2869	relation_100	3522
2869	relation_100	3075
2869	relation_100	3083
2869	relation_100	4052
2869	relation_100	4492
2869	relation_100	4494
2869	relation_100	4019
2869	relation_100	5922
2869	relation_100	5470
2869	relation_100	3517
2869	relation_100	4490
2869	relation_100	4046
2869	relation_100	5423
2869	relation_100	4652
2869	relation_100	4364
2870	relation_100	3347
2870	relation_100	5433
2870	relation_100	5174
2870	relation_100	5472
2870	relation_100	240
2871	relation_100	3846
2871	relation_100	4501
2871	relation_100	3076
2871	relation_100	6287
2871	relation_100	5446
2872	relation_100	3839
2872	relation_100	3843
2872	relation_100	4367
2872	relation_100	5458
2872	relation_100	3604
2872	relation_100	5634
2872	relation_100	4169
2872	relation_100	5753
2872	relation_100	3605
2872	relation_100	3705
2873	relation_100	4012
2873	relation_100	5047
2873	relation_100	5046
2873	relation_100	4019
2873	relation_100	5029
2873	relation_100	3639
2874	relation_100	3075
2874	relation_100	3858
2874	relation_100	4494
2874	relation_100	5060
2874	relation_100	3498
2875	relation_100	4487
2875	relation_100	5759
2875	relation_100	3075
2875	relation_100	5856
2875	relation_100	6390
2875	relation_100	5428
2876	relation_100	5458
2876	relation_100	5963
2876	relation_100	4019
2876	relation_100	4055
2876	relation_100	5945
2876	relation_100	5869
2876	relation_100	251
2876	relation_100	3276
2876	relation_100	252
2877	relation_100	3093
2877	relation_100	4035
2877	relation_100	4860
2877	relation_100	218
2877	relation_100	108
2877	relation_100	234
2877	relation_100	237
2877	relation_100	3991
2878	relation_100	4487
2878	relation_100	5759
2878	relation_100	3604
2878	relation_100	3463
2878	relation_100	3607
2878	relation_100	3606
2879	relation_100	3839
2879	relation_100	3718
2879	relation_100	6015
2879	relation_100	6054
2879	relation_100	3605
2879	relation_100	5420
2880	relation_100	5046
2880	relation_100	3639
2880	relation_100	218
2880	relation_100	3356
2880	relation_100	3355
2880	relation_100	3434
2880	relation_100	241
2880	relation_100	4671
2880	relation_100	5715
2881	relation_100	4367
2881	relation_100	5702
2881	relation_100	3913
2881	relation_100	5537
2881	relation_100	6194
2881	relation_100	5189
2882	relation_100	5047
2882	relation_100	3839
2882	relation_100	3858
2882	relation_100	5484
2882	relation_100	3862
2882	relation_100	6185
2883	relation_100	4012
2883	relation_100	5047
2883	relation_100	5046
2883	relation_100	4019
2883	relation_100	5029
2883	relation_100	3639
2883	relation_100	4262
2884	relation_100	3469
2884	relation_100	3086
2884	relation_100	5910
2884	relation_100	5537
2884	relation_100	4834
2884	relation_100	3712
2884	relation_100	5956
2884	relation_100	6492
2885	relation_100	5458
2885	relation_100	3224
2885	relation_100	4909
2885	relation_100	3270
2885	relation_100	3098
2886	relation_100	5759
2886	relation_100	5549
2886	relation_100	5552
2886	relation_100	5468
2886	relation_100	218
2887	relation_100	5759
2887	relation_100	4052
2887	relation_100	5537
2887	relation_100	5216
2887	relation_100	3721
2887	relation_100	3093
2887	relation_100	4325
2887	relation_100	237
2888	relation_100	3839
2888	relation_100	4019
2888	relation_100	4498
2888	relation_100	437
2888	relation_100	5953
2888	relation_100	237
2889	relation_100	3604
2889	relation_100	4092
2889	relation_100	3433
2889	relation_100	3093
2889	relation_100	247
2889	relation_100	5053
2890	relation_100	4487
2890	relation_100	5963
2890	relation_100	5431
2890	relation_100	3256
2890	relation_100	3271
2891	relation_100	3839
2891	relation_100	3697
2891	relation_100	3718
2891	relation_100	5419
2891	relation_100	4921
2891	relation_100	4353
2891	relation_100	5049
2892	relation_100	3320
2892	relation_100	4102
2892	relation_100	3330
2892	relation_100	5100
2892	relation_100	3854
2892	relation_100	3321
2893	relation_100	5458
2893	relation_100	4609
2893	relation_100	4645
2893	relation_100	3129
2893	relation_100	4554
2893	relation_100	89
2893	relation_100	218
2893	relation_100	4613
2893	relation_100	3274
2893	relation_100	224
2893	relation_100	3133
2893	relation_100	241
2893	relation_100	95
2893	relation_100	92
2893	relation_100	219
2893	relation_100	90
2893	relation_100	244
2893	relation_100	242
2894	relation_100	4332
2894	relation_100	3858
2894	relation_100	5880
2894	relation_100	5484
2894	relation_100	3640
2894	relation_100	3860
2895	relation_100	4354
2895	relation_100	6151
2895	relation_100	3639
2895	relation_100	218
2895	relation_100	241
2895	relation_100	4671
2896	relation_100	5753
2896	relation_100	5190
2896	relation_100	4046
2896	relation_100	3968
2896	relation_100	218
2896	relation_100	247
2896	relation_100	6130
2897	relation_100	3839
2897	relation_100	5458
2897	relation_100	3347
2897	relation_100	5728
2897	relation_100	5002
2897	relation_100	229
2897	relation_100	6483
2897	relation_100	4322
2898	relation_100	5458
2898	relation_100	4492
2898	relation_100	3605
2898	relation_100	5541
2898	relation_100	4020
2898	relation_100	3611
2898	relation_100	4909
2898	relation_100	232
2898	relation_100	3271
2898	relation_100	4244
2899	relation_100	5458
2899	relation_100	5759
2899	relation_100	4609
2899	relation_100	4019
2899	relation_100	5470
2899	relation_100	3129
2899	relation_100	4555
2899	relation_100	4554
2899	relation_100	89
2899	relation_100	218
2899	relation_100	234
2899	relation_100	3133
2900	relation_100	4487
2900	relation_100	3347
2900	relation_100	4019
2900	relation_100	3256
2900	relation_100	6054
2900	relation_100	233
2900	relation_100	5227
2901	relation_100	4228
2901	relation_100	5490
2901	relation_100	4230
2901	relation_100	3625
2901	relation_100	3642
2901	relation_100	4234
2902	relation_100	4615
2902	relation_100	5963
2902	relation_100	4019
2902	relation_100	6398
2902	relation_100	3308
2902	relation_100	4035
2903	relation_100	5980
2903	relation_100	3839
2903	relation_100	4009
2903	relation_100	4615
2903	relation_100	4367
2903	relation_100	5458
2903	relation_100	5759
2903	relation_100	5963
2903	relation_100	5702
2903	relation_100	4019
2903	relation_100	5922
2903	relation_100	3604
2903	relation_100	3988
2903	relation_100	4907
2903	relation_100	3546
2903	relation_100	3809
2903	relation_100	3605
2903	relation_100	6313
2903	relation_100	4092
2903	relation_100	4835
2903	relation_100	4397
2903	relation_100	3256
2903	relation_100	871
2903	relation_100	3499
2903	relation_100	5634
2903	relation_100	5413
2903	relation_100	3644
2903	relation_100	5633
2903	relation_100	3984
2903	relation_100	3084
2903	relation_100	5753
2903	relation_100	4020
2903	relation_100	4018
2903	relation_100	5738
2903	relation_100	2
2903	relation_100	4011
2903	relation_100	4395
2903	relation_100	3870
2903	relation_100	5186
2903	relation_100	3300
2903	relation_100	6510
2903	relation_100	5109
2903	relation_100	6124
2903	relation_100	6135
2903	relation_100	5903
2904	relation_100	3912
2904	relation_100	5541
2904	relation_100	5537
2904	relation_100	5423
2904	relation_100	5189
2904	relation_100	5953
2904	relation_100	3220
2905	relation_100	5458
2905	relation_100	5759
2905	relation_100	5532
2905	relation_100	5204
2905	relation_100	3330
2905	relation_100	3334
2905	relation_100	5765
2905	relation_100	120
2905	relation_100	121
2905	relation_100	3339
2905	relation_100	3336
2905	relation_100	5466
2906	relation_100	5969
2906	relation_100	3469
2906	relation_100	4903
2906	relation_100	228
2906	relation_100	89
2907	relation_100	3301
2907	relation_100	5046
2907	relation_100	3693
2907	relation_100	5029
2907	relation_100	4033
2907	relation_100	4032
2907	relation_100	3618
2908	relation_100	5458
2908	relation_100	4492
2908	relation_100	6215
2908	relation_100	6216
2908	relation_100	5922
2908	relation_100	3079
2908	relation_100	5998
2909	relation_100	3839
2909	relation_100	3846
2909	relation_100	5744
2909	relation_100	5064
2909	relation_100	5116
2910	relation_100	3839
2910	relation_100	4487
2910	relation_100	230
2910	relation_100	771
2910	relation_100	6051
2910	relation_100	89
2910	relation_100	436
2910	relation_100	3263
2911	relation_100	5759
2911	relation_100	3075
2911	relation_100	3077
2911	relation_100	6186
2911	relation_100	5705
2911	relation_100	5486
2912	relation_100	3839
2912	relation_100	3846
2912	relation_100	5458
2912	relation_100	4492
2912	relation_100	5064
2912	relation_100	4493
2913	relation_100	5047
2913	relation_100	5759
2913	relation_100	4332
2913	relation_100	5880
2913	relation_100	5484
2914	relation_100	3075
2914	relation_100	4492
2914	relation_100	3712
2914	relation_100	5109
2914	relation_100	3124
2914	relation_100	5933
2914	relation_100	592
2915	relation_100	5047
2915	relation_100	3839
2915	relation_100	4332
2915	relation_100	3858
2915	relation_100	3912
2915	relation_100	5484
2915	relation_100	6185
2916	relation_100	5963
2916	relation_100	3320
2916	relation_100	5860
2916	relation_100	4035
2916	relation_100	5423
2916	relation_100	257
2917	relation_100	3839
2917	relation_100	3846
2917	relation_100	4498
2917	relation_100	6054
2917	relation_100	4897
2917	relation_100	5201
2917	relation_100	3845
2918	relation_100	4332
2918	relation_100	4075
2918	relation_100	89
2918	relation_100	3234
2918	relation_100	6601
2919	relation_100	5458
2919	relation_100	3912
2919	relation_100	4019
2919	relation_100	3526
2919	relation_100	3332
2919	relation_100	3330
2919	relation_100	5100
2919	relation_100	5753
2919	relation_100	3334
2919	relation_100	3336
2919	relation_100	3519
2920	relation_100	4052
2920	relation_100	4492
2920	relation_100	3330
2920	relation_100	3334
2920	relation_100	89
2920	relation_100	5973
2920	relation_100	4491
2921	relation_100	777
2921	relation_100	4019
2921	relation_100	3712
2921	relation_100	4909
2921	relation_100	5467
2921	relation_100	3274
2922	relation_100	3839
2922	relation_100	3604
2922	relation_100	5413
2922	relation_100	4108
2922	relation_100	240
2923	relation_100	4487
2923	relation_100	4261
2923	relation_100	5205
2923	relation_100	5450
2923	relation_100	5535
2923	relation_100	4031
2923	relation_100	4625
2924	relation_100	5047
2924	relation_100	5046
2924	relation_100	4332
2924	relation_100	3858
2924	relation_100	6007
2924	relation_100	5030
2924	relation_100	5095
2925	relation_100	4367
2925	relation_100	5702
2925	relation_100	4719
2925	relation_100	6186
2925	relation_100	4333
2926	relation_100	4487
2926	relation_100	5458
2926	relation_100	4019
2926	relation_100	4501
2926	relation_100	3256
2926	relation_100	3712
2927	relation_100	5458
2927	relation_100	3347
2927	relation_100	4019
2927	relation_100	3350
2927	relation_100	3084
2927	relation_100	4909
2927	relation_100	4197
2927	relation_100	4198
2927	relation_100	3979
2927	relation_100	3981
2928	relation_100	5458
2928	relation_100	3160
2928	relation_100	4530
2928	relation_100	5470
2928	relation_100	4900
2928	relation_100	4841
2929	relation_100	5759
2929	relation_100	3083
2929	relation_100	3438
2929	relation_100	4525
2929	relation_100	6230
2929	relation_100	246
2930	relation_100	5759
2930	relation_100	5922
2930	relation_100	3256
2930	relation_100	4917
2930	relation_100	5534
2930	relation_100	3817
2930	relation_100	4352
2930	relation_100	3521
2931	relation_100	4512
2931	relation_100	3086
2931	relation_100	5431
2931	relation_100	3515
2931	relation_100	3486
2931	relation_100	3516
2931	relation_100	5025
2931	relation_100	5024
2931	relation_100	5081
2931	relation_100	5191
2931	relation_100	5481
2931	relation_100	3518
2932	relation_100	4487
2932	relation_100	4494
2932	relation_100	4019
2932	relation_100	3071
2932	relation_100	4490
2932	relation_100	4931
2933	relation_100	5896
2933	relation_100	4333
2933	relation_100	6188
2933	relation_100	5442
2933	relation_100	3724
2934	relation_100	5458
2934	relation_100	4609
2934	relation_100	4645
2934	relation_100	3129
2934	relation_100	4554
2934	relation_100	89
2934	relation_100	218
2934	relation_100	4613
2934	relation_100	4610
2934	relation_100	224
2934	relation_100	3133
2934	relation_100	241
2934	relation_100	3130
2934	relation_100	95
2934	relation_100	92
2934	relation_100	219
2934	relation_100	90
2934	relation_100	244
2934	relation_100	242
2935	relation_100	3839
2935	relation_100	4487
2935	relation_100	3075
2935	relation_100	3912
2935	relation_100	3712
2935	relation_100	6054
2935	relation_100	4017
2935	relation_100	3611
2935	relation_100	6186
2935	relation_100	232
2936	relation_100	3494
2936	relation_100	4487
2936	relation_100	5759
2936	relation_100	3075
2936	relation_100	3912
2936	relation_100	5922
2936	relation_100	3915
2936	relation_100	348
