itemID	entityID
GWCBMbOVZGWaYzpM	1442
8t4cEWgwbxLYB3Vg	859
NyGI9bGtWi8BTl7V	2031
S8WOBYQusWFxeF1t	2363
PJTQgeX0f4296xFU	2144
SP76RFrKpdE1YQa6	2381
x6GYudKpA7tjtePh	6545
1Z5P3BjuKWzGDzoo	167
8j9aaxPqPnBTG8u6	849
FanJsYXeypVMZZDS	1359
Mm7lKBXbYulAOET6	1934
7doADJcTp6xl9NrO	737
N6ta37QC0nonSybw	1964
ENWcyfowmZ9YRZO0	1268
fFz7NgbI0iJWhZbm	3943
sCgFgYZVSh4yA9Fv	5822
JIBOxdlkdZZ040qG	1678
kvvlQyEs3cfLeD3U	4780
QUZ3Ignk4NFigiNt	2233
b1OfaCT8TzWeo0Ed	3171
eOXUeX2knEm1Kbs8	3790
hs7S4vGvEMAe3lev	4403
6kkhj7bZjz8NsavQ	666
7leL2jZiOjSAEkGM	748
AVjfb86TpbGmkfBM	982
7CzWEPXag7nOVCEQ	704
VgST3hE3OpiZqYZw	2639
3MYba4ipjcwXPgKT	379
Y5fTbn5kGNOxKbp7	2841
ql8MCfg8QnKBogkC	5613
rZWZGD3SqASaLSyl	5683
aq4lTawcx6CXZIkc	3114
K6WmJ2fByZ5qK7Cs	1739
hiK1wbXWfHhTC6c1	4362
s9wy5C3T7itaYJbR	5818
33b0nWAjmuEuuiFr	354
gZrDeTt4EMhi8pqu	4158
IFnFqHF5sFoV99WA	1595
N2Tuqdee6HCkqjdz	1956
TTEmcQhtVOdEa88G	2462
0MxI54ZhUF8xzQqD	35
VLziPQMY71JdTJAt	2607
eVTJen5QoXVDrLnD	3799
C3aPWP9mSNzUDfU8	1096
GzJ1cB3sjWeXmTTP	1497
4EI6WTiFv6NSBHpv	460
HsrlGi96GhqIOYP3	1569
WCVikYDlPaer1FF3	2679
1XEIJAZUsVO1bvCV	165
YrGLVh7YpwNsmydA	2894
zDqNW4zTvRb78Jnk	6711
p0xkU3zRihpkWjOF	5367
3QKzx6AaNhCxiA2i	384
uoB3nBSzU4uqq919	6302
M6JtGGlvvx4BxgYP	1881
yGLbWiX8cjviVyGI	6629
sjHQufTGVns2mdJ6	5925
b10YaQLLBBpyydpC	3169
CvArMWtV06AnEZxr	1169
u15uulDoWMzI4IzP	6226
xC9CGsJKWPCpU3iJ	6556
D5j5kraiqEt5HtLu	1179
dWh9klcDbMv2gTPx	3601
ZmXHCROopvjj4Ff0	2963
qykud5wqJUmlNu3a	5631
GzC1xmgzB1hpHpWg	1495
iV4QCIeATLYxjHAD	4457
cDORQZCiimyLqgcs	3400
CNWm3JolLu6Mv0MM	1124
fm7yhW8ylsNHEiBN	4047
vyorXLLcdBVvJf6T	6424
I8SU45vFi1nwp1Kg	1585
VFRrqNNn3xaTMdrZ	2598
nRocxGEqZFYlfgNV	5160
zcNd3nI9Xb7ErTg1	6746
Z4hXjc4mVdPZBuiB	2914
SZVRSXGliBS9eDgH	2393
nCc48KsKNjkdFZxT	5140
TYPtakPO1ELT3Cs5	2466
UJnYvP3EuM2y9NG5	2527
z1mbJ8S1IfFxn7dS	6703
URfu0N5hlloKkaey	2538
1gbld8XcMm2kb75U	179
Tpzq85c21uBpdE9f	2491
qgdcOJWHj79GTLG3	5606
QjF3jJbOEKZzYTsr	2253
fb0ZLl3dxiqbpGT2	3998
zTpuGP4Wn8mVWhPJ	6729
MszbzraCBrTDsMBl	1942
o7DZXViDtp0VBjdu	5276
zYGFwCk4IrPQiOdy	6734
3IeeFbNeFOlOiJOC	373
KuiT3CwJ8VeetgrX	1797
U4vCg85v2dYzA1ms	2511
Xx3R2QNzZJu1ScQz	2826
WSSjCF0sgFj6TY6L	2697
2ZNfLjY3qKdM6kAP	305
duyqSQAnT7SMNjzO	3743
fG4P2VeXjqNhXQDF	3944
gVfMQclfTvZ2H0Ye	4152
rfbZMCTMFc0WEiof	5735
7dCRdJI812Xq9MgK	734
4GSrif3dvV3xFXQR	465
K20Dfk1sPktraVV7	1736
LB9GVFREFQLcD5bz	1818
BXqpNpsVRmXNRS4F	1060
INBA0rMrXfo2Xc9N	1604
24R6zcPKwMKHtRbm	263
YTPTxKIBzP1O8mWz	2867
orODX4AWYMg9qWEu	5346
vh2sqNir4tdIgeXL	6378
5k57tBosExKBpp1K	581
HLn17ETjYPBUD3uf	1525
aTsbpksug9vaBIMA	3014
ilQnA8SvKrZ5YUoK	4484
7XzSxppXA5SIIXZQ	728
jwNo0P17Ji0EVyIC	4659
CTdXIIySOr8MXBGF	1136
ZrVkRPkaL6cUPLA9	2970
pVxfFOLLifhTVtcd	5397
4ISb6zAO64vCDKAE	470
FVTBsNHOkjbtjLKR	1350
58rM1btONGVJPvzP	533
8AgGMqMjN9KxHck3	797
CYGQH8iCXwsIqQ7M	1144
F5yp1aoxXdsPhsO9	1318
FuxuXJxTUKBRMF6b	1386
PH8xgs1qvjuUs7aI	2141
kB8S6qbHacUEnbXM	4690
kgJpzAll4gUiem8r	4732
mGLCSBToTA1s1bWc	4967
K1HscSosu2LAfq59	1735
YBkRl9U4WlwKFNj5	2848
UZcaUhtAlJ21ZAlE	2550
eX0VZCMOVbp3tTOA	3803
8kd4g3dQZ5HlSZ6A	852
is770fXfOwvGa01M	4528
Zn60fLtRDXMxx7Am	2965
eLuyV1E1MN5o0enf	3785
suxy6V68ZYZNkNWw	6023
Vivjbo4kOisTaL0F	2646
KLKAGOGYKVICc5sf	1756
IyFS8DlRRJ6ECpqT	1656
n9oEaWzDuAR3wFCg	5137
Jy2D91nkGrRHJcr5	1731
FLXpKAjdkZdk2iXQ	1335
jFUzPlXSnADdmUxk	4578
JxA0SkwvZ7iOcOzd	1730
aaZLe2vKX2ZmhB6S	3027
G8ajYBerAKdVP2M8	1413
u2DtTk7qCtWo8i8T	6231
QWKXliYMd7a0wkFe	2235
yrUbi5IqlK5s0dXq	6682
BAWR3n9Anq4aOq0p	1033
M4xsGwoRGTCmEb9L	1879
u4EVz0zXBE3vPT41	6235
18kBHTk5DZgsZxGu	109
C5pEt2cHltKVboga	1101
IdwityXnJCTGo38W	1630
GWECUOfQYuAPiGsw	1443
JpRmXPpoPADTb6AP	1726
KlilgzBbLSmlAj0k	1788
NAB7E4FtQj38PCxq	1967
xf6HT6bjavgrz81T	6584
yG3iyvg0iU0fLOKK	6628
bvjbqJA4arEX2Fnr	3374
jXc8mDVeoYuHGb24	4598
4RAT3ehTJnXCtPpL	481
VYkwcfMPH9eHRMxU	2627
yUx5NxDG6KZIojFp	6646
Xe5097DzkweeZ7iN	2798
hve2cxCojdL8zMOR	4408
kRJlDYGTiOGiTqdc	4708
0dKa3dgjjkmEl6tq	56
h2TIMHZmP9ih5M93	4276
O1cbsYooFJYFkf6D	2039
OriXeiH9j1GgDcdy	2101
NkjNuIlzBVh7jII1	2011
YWqd101bFGa9K640	2874
dMNhmXKjExE2uAAZ	3588
hWAKWoypoxenqzSO	4316
EqAQtzrmtpE8Z61T	1298
kZaulEuREgWmT0d4	4716
XgTFXVyOSYdSD3f0	2803
l1tjFe257rA8AFfU	4793
Gb5HL3tc3oBZ06nO	1454
UZWaNzLoUhmJ0JKg	2549
1oRoiXcfTOeYXegg	189
HttNs8OcWGx0aj3c	1571
apiiHI5RubJLhV7m	3112
BiqEw6qtCjmeqGwZ	1074
2Rv3k8EDt2qaeyQ6	293
edaJibINF8CdOpUi	3819
wiKQlQ4tA3iWMURF	6497
9LJJEpfBEBnvCErw	896
fi3MMGBjfp1k2gk6	4025
2iuSNjkeDoqs4zjd	316
DD2gvLQWRRIccKop	1188
x7ftGmBKrwh8lfOo	6547
CCKwhxpxboBWjcbR	1110
00GCd9HYEge6Ntwi	1
DeXiIMLMwK9grW1d	1218
9jFHW5AnLzdUXwpC	925
pkzbnslE6Gk7KYlF	5438
D9RB64zaOHbV18ve	1183
AtHdTMBLEgrqCnIr	1007
Wjce73WdQB0iCY4O	2724
FxHZLR3kIy3tIZ04	1392
bVgSgjdjBV0ecNLH	3211
ewQlJVgIVDT0GQ5X	3903
3uTj1EuKkKna5uPh	426
hZc2UjK532Vak0eD	4320
iHU2iBTIrJrF4t2x	4442
qPR0RhH84VAcLrN4	5585
3wZ8tUKbB991Y56c	430
fQ0yzGnmVfy05xRO	3953
1RNbTBpzbXm1aaFx	155
r2A3dZkqI5loSNfc	5638
VjqSHcGzmIw7pmOk	2649
dCn4Fia7S6nJ7Ogq	3572
HaMkfhE5omVE4knr	1549
3w0tadv0hBQSq2Xk	428
Pe2PBW9P5J6wYFSK	2167
F6bjLyHLla1cPK5D	1319
Bgw5wVYtcIVIPSl4	1070
Yew4sg3Mh8KG3dXe	2880
vMdmmUjdXizwhFVZ	6358
yzZ6vW7JAP94ej19	6701
6q82iduttMTsOFW9	673
C9Xu19Ig4HxXfaQW	1107
bQtpB5U8OvJuPQzY	3207
7Lp0ExG5661lTwGJ	713
jlbeUKoGWI66TkAh	4637
1nytrOZvE2vq6TvS	188
A97C4ImIqPiRslyH	945
IBlYNNkZ6T4CP0CT	1589
D6xz7HXyidDcseg4	1181
5WzIFQX33PCJsIiW	558
vZMbb84ZbibsyHRg	6366
G5iAUzBsqyC3YlKK	1405
41Pa61oHp7ycFHDg	438
7z81474GyBZ1C8Vv	767
YvAWOFMQmB1qwo0l	2898
qucsPjxdMcaXUSmb	5620
cfa1O9W6VdSgQyhw	3449
8WrksAjVOedA9OVs	829
O23FXRJux4KWpYYw	2042
lmh4GcqNZWiM61qu	4893
zD2xMj46WmC3xi5C	6710
dWX8hGdDWhMdpwKY	3600
6JU4KgxjAbyK5ggJ	619
7gX9pTS3XtakU2ZQ	742
Co1v0yNqO2USFH73	1160
FnzXoc3JatQfAk5e	1377
MZeEySXLOFHFZ2S5	1921
T76ImRYQagnsrjLZ	2428
SVOoARnQxZ5Cv1nJ	2386
X1skTNKZ8HuwEDwC	2747
iw1xkcZFJJnq7k6M	4541
yd7hDWVTbIDTe9DU	6656
3w5W38G2iD1SzmA6	429
IPX1fzhaTRkIDErQ	1606
UfJJmChx0d0ntZiy	2559
J02nvB0xoiaGWQWz	1658
OuqvqcBNCj9nk5uE	2106
kqO5kHahBlzopApt	4762
o9mee8I7oHyt1Pi4	5282
JQNscpXgLXlfSXaa	1694
yhbNzk3calqq3WmF	6667
O1jm1sBM2TpzFHZX	2040
zIjfdUYizWAKruc3	6715
vChGTlIIQtuvIhlP	6344
QAGUuGp7Wm3lWTcG	2207
2wp2ANKd14D8RB5M	343
2TfEodW0RX2A2ssa	296
ijL8jOJcRDAPzznn	4480
9i4dZF44LZWNkjYQ	924
ZOouBtQZvHCJPK6g	2935
kGacIHgE5PpjzW21	4697
lBqv5nmOmM4t2TsC	4804
KUjYpvSIuS3u2JAk	1772
gEpD4E7ePvkG7Jx1	4132
7QjNgqnpv0SIzwXS	718
hxUAYGzKqGg99Kyc	4410
pReFKG0jBnCOIi4b	5391
k33bxYeLMKEJ8mhR	4674
cuS1cfJl1EQIKQvv	3541
gUHRIdKS7624cY2P	4149
jB31k5mRnPAFPgUd	4575
r01DAbrqOaW4UtfF	5636
zaRXslqcKTthzjxo	6742
GsnKlNWeOJPZiIkb	1486
rlUYCr5HJiVeMwzR	5752
8XVq2zs9seLQspWv	831
4hefutagMafy9r2W	498
fgZNtaMxRETh50Wb	4023
3gyuxPBeTCFUOdbc	404
hWD0uOUr0Dxn7h6d	4317
NzAjxtW181LceufR	2034
ysfyO1MObSQrAvk4	6684
49vPDq1yQB5jFtNH	454
qWt55YWuCLtAxkFY	5593
uIJLLmbJItb6t9Fs	6254
WUbnfZJ8YuHJf7kW	2699
sIoxReMkAIotD0wX	5833
kQIE8WTvbcWyNWgl	4706
FSsHMbpzlLaPeToo	1349
GBv1DLBBZ62i5pbn	1419
fKXtnuopkGw5KpsK	3948
IczCkzdtehlBtJP2	1629
fPw8AGa8IprloNyb	3952
VtwdxlksohvZrAFT	2661
cgSevKCedq1SnYrR	3450
oUjAwd88ee1FQEXb	5308
yeSw3iFdaz10OXDl	6658
FOu59MmgNTijxscF	1340
QRY2rVsNKrHAy0qC	2230
hiqKKB4phKC386cy	4373
j2qsLWK6xVLPVoQ7	4561
TEKG8SX3pXaHPad2	2440
EjlsRmNZKAZXC455	1296
Ay8KHQy0xaWRgQis	1015
gVqWApEESaL860Tw	4153
BLw5TVGSWkiKnWgH	1043
aiRsd8GU3DoULM0y	3055
bG463yDnhIpHkapD	3192
F4Bxl1kOwPyffZ5i	1314
wqdE9DkWgjMdGwOn	6520
ypaWLpfAVMRyZ9am	6677
T9qrmKDNe9msgln6	2430
zfp2nv3h5YqFHFUx	6750
4lYWGkUkBPQDyKyd	504
0OuXKk7qlgvo6egK	37
DtshMnh2yz56PyTc	1237
M980Ce2WH2tTTHsz	1882
DmA7TgrTBnxAO4yW	1226
NLksx5CAOmyGU2Di	1979
VUnI9XZ8eQvNFxHa	2619
wftq7K53bgQ88GlU	6489
aKY3gVJYwRP8xo0G	3007
Kn8gS7HgP66xqgCS	1789
9MQEr9KYCdvkfr7K	900
T6Glq1nmTkfD0w4q	2426
EDcFq5Ep5f1513SA	1261
UZfpU5W470g4adgo	2551
f4pOTK5sZDAq81Ye	3927
fVyl6xdpm7I5R20r	3965
kNCAY88T5OdEh3Ag	4703
tuHPSF79758b6BnY	6207
ATYdoelrQLuTRtCU	977
v1dlvp77V9GLp2Mx	6327
uC4Y7DX2lRRZaQON	6244
LXWTsJSOBx5Z6g39	1847
QYNZwHaR0UzB9z41	2240
eEML3gP4O4Z9BDZv	3773
mng8trEo8yZlGYTo	5078
u1eOxa2C0cJYTaV1	6228
xfSE1aB7yIH42NPi	6585
VqxTWkVSA7zCYwlr	2660
l9za8d1UrhZljwYF	4800
eHnwLyGpWvEmD1KK	3779
O9CN1Ya3f6c7zFOb	2052
OLO4GQi3SKmOIpGY	2064
swQxShdTEoCg7e0T	6025
zb3CPXLBgtGRWMAT	6743
fpDpS0apw5zx5cuy	4063
BiRCzbhADjzWLndz	1073
fqxma153TZh1Pz8g	4067
YxXqymIVK1H5lz9t	2900
7N8fRbYNboUTyceA	715
TGlZ99z4Y7tZKm4o	2445
cT5V6t1fbrGBBVLa	3417
Pmfffc9r2lnuIeRn	2181
h1TWeQED8rs1Q1LG	4275
kiCnaaFOMDhp5yY5	4736
s58Aom17L9gj1eIb	5813
tMKgBIWbRZ6P3aRf	6080
trw6MD1DHA5YU8YR	6202
zCHftJqzKp0pipSC	6709
B3HLtiwh9hIz5Lj6	1022
uiNg6naI4xT8VfRH	6283
GAhLABIOl3rdx1iP	1415
xvDZBJby42JEOlbE	6598
0ukxL9FTcPfqjZws	76
YRZxSACbDwW0avna	2864
tr7lhlh10USsXUZ9	6180
ndQ2yaLHVtcOhEVb	5182
SqG8QBcttOW7xGmE	2415
SU9dz24e3pC9l5Im	2384
iIh3eiY6l855Uqc2	4445
WQJZqouIIjVvUY4A	2695
P9zd9UP9j7uVmWy5	2124
zFpzBitEUz8X3nBf	6713
NfSLySOXKVc6Cmce	2003
Eg5KtHJWcTZPjjoT	1292
3tNQWrL8rYL7zBmY	422
eBwkMiJR1YAxfa9f	3768
25PrYQXxkDgAkIFp	265
VoHtMh3XQuGv56mS	2658
VGkNnhfcIkEcRPwi	2600
3t0X08YYaHqLQE1S	421
yRWnMBqpoo1GBhhN	6640
yTWrlhuhLjrb3yTc	6643
uZm1MNVSIfA84ppA	6269
3uNmJmetcUAMc9WR	425
7KYwahY7P1wW7pZw	710
PK6DJOoPQyilCyTr	2145
n127GVxjgW04xIZL	5129
woPK4Z6838Qp2GyA	6508
QDif4fbVA23MlIFA	2216
REU4zMyM5jx82rsU	2287
SmcAW9IpuWnxS9v8	2409
XgIQsgFy92uFj9RP	2802
MetQ6pb0VvifAja9	1928
eMd90H3Ldr4j3mRR	3787
ihw6nA27PqZiQzoy	4475
uwLKS6RqwiaHbEF2	6323
Gvrn6ZFzSiq7XLw5	1491
Kw8qCcjfCenEQxTc	1800
P22T6pyyqS3siIeS	2117
1a10YkAn5Zy7RJLT	169
3EfsW6jEhV0OvKIY	369
BcKvZm6r6wHzaKvT	1066
ESxBgkSghfXvmjei	1278
L398npiz0bZEjSgc	1808
QSQKYN4vAYTSiOsB	2232
jaUoAT2pD3vnybhP	4601
rqB9438EMC3qUj7V	5787
8Ce5Lmb5HaZ77nhd	800
RLHWXCLoOhEivMZU	2297
m3bU7wEiG8i3QgLU	4947
2XYqWpDBgS7Afo9B	300
MltH5oyg6mDKM0rR	1933
eJWz4UpCkHXNovAu	3780
xCRGQSsBiP18c722	6558
ySGkblsC7FoU4Zxr	6641
I4BXiPdZKgHy8TQR	1579
bHHxTEIjL3PuReYE	3198
VKjk2aYimnVZnNE5	2605
fwoehR9yKQnabpaj	4114
xKasSc6oDJH2DvM5	6566
